X,Y,Z,Bz
0.0,-5.0,30.0,442.205
5.0,-5.0,30.0,442.09999999999997
10.0,-5.0,30.0,442.17499999999995
15.0,-5.0,30.0,442.2725
20.0,-5.0,30.0,442.43
25.0,-5.0,30.0,442.73249999999996
30.0,-5.0,30.0,443.065
35.0,-5.0,30.0,443.4533333333333
-40.0,0.0,30.0,444.5
-35.0,0.0,30.0,444.28
-30.0,0.0,30.0,443.92
-25.0,0.0,30.0,443.545
-20.0,0.0,30.0,443.15000000000003
-15.0,0.0,30.0,442.78000000000003
-10.0,0.0,30.0,442.49
-5.0,0.0,30.0,442.3
0.0,0.0,30.0,442.15999999999997
5.0,0.0,30.0,442.14500000000004
10.0,0.0,30.0,442.16
15.0,0.0,30.0,442.235
20.0,0.0,30.0,442.4
25.0,0.0,30.0,442.725
30.0,0.0,30.0,443.06
35.0,0.0,30.0,443.47999999999996
40.0,0.0,30.0,443.85999999999996
-35.0,5.0,30.0,443.73999999999995
-30.0,5.0,30.0,443.805
-25.0,5.0,30.0,443.4175
-20.0,5.0,30.0,443.1
-15.0,5.0,30.0,442.71000000000004
-10.0,5.0,30.0,442.36
-5.0,5.0,30.0,442.13250000000005
0.0,5.0,30.0,442.065
5.0,5.0,30.0,442.05
10.0,5.0,30.0,442.095
15.0,5.0,30.0,442.2675
20.0,5.0,30.0,442.45
25.0,5.0,30.0,442.795
30.0,5.0,30.0,443.12
35.0,5.0,30.0,443.47
-35.0,10.0,30.0,443.84999999999997
-30.0,10.0,30.0,443.83
-25.0,10.0,30.0,443.46
-20.0,10.0,30.0,443.07
-15.0,10.0,30.0,442.66999999999996
-10.0,10.0,30.0,442.35999999999996
-5.0,10.0,30.0,442.155
0.0,10.0,30.0,442.03999999999996
5.0,10.0,30.0,442.02500000000003
10.0,10.0,30.0,442.11
15.0,10.0,30.0,442.32
20.0,10.0,30.0,442.53
25.0,10.0,30.0,442.895
30.0,10.0,30.0,443.26
35.0,10.0,30.0,443.59
-35.0,15.0,30.0,444.20500000000004
-30.0,15.0,30.0,443.915
-25.0,15.0,30.0,443.45250000000004
-20.0,15.0,30.0,443.07
-15.0,15.0,30.0,442.6925
-10.0,15.0,30.0,442.40500000000003
-5.0,15.0,30.0,442.1225
0.0,15.0,30.0,441.99
5.0,15.0,30.0,442.045
10.0,15.0,30.0,442.16
15.0,15.0,30.0,442.3
20.0,15.0,30.0,442.61
25.0,15.0,30.0,442.9125
30.0,15.0,30.0,443.285
35.0,15.0,30.0,443.635
-30.0,20.0,30.0,443.89
-25.0,20.0,30.0,443.435
-20.0,20.0,30.0,443.08
-15.0,20.0,30.0,442.685
-10.0,20.0,30.0,442.37
-5.0,20.0,30.0,442.16
0.0,20.0,30.0,442.03
5.0,20.0,30.0,442.04499999999996
10.0,20.0,30.0,442.16999999999996
15.0,20.0,30.0,442.39000000000004
20.0,20.0,30.0,442.64
25.0,20.0,30.0,443.08
30.0,20.0,30.0,443.48
-30.0,25.0,30.0,443.86
-25.0,25.0,30.0,443.57
-20.0,25.0,30.0,443.045
-15.0,25.0,30.0,442.595
-10.0,25.0,30.0,442.245
-5.0,25.0,30.0,442.09250000000003
0.0,25.0,30.0,441.95
5.0,25.0,30.0,442.03
10.0,25.0,30.0,442.15
15.0,25.0,30.0,442.435
20.0,25.0,30.0,442.78
25.0,25.0,30.0,443.2566666666667
30.0,25.0,30.0,443.65000000000003
-25.0,30.0,30.0,443.43
-20.0,30.0,30.0,442.89000000000004
-15.0,30.0,30.0,442.375
-10.0,30.0,30.0,442.2
-5.0,30.0,30.0,442.145
0.0,30.0,30.0,442.03999999999996
5.0,30.0,30.0,442.125
10.0,30.0,30.0,442.28999999999996
15.0,30.0,30.0,442.62
20.0,30.0,30.0,443.02
25.0,30.0,30.0,443.46999999999997
-15.0,35.0,30.0,442.175
-10.0,35.0,30.0,441.83
-5.0,35.0,30.0,441.81333333333333
0.0,35.0,30.0,441.985
5.0,35.0,30.0,442.0466666666667
10.0,35.0,30.0,442.3
15.0,35.0,30.0,442.63
0.0,40.0,30.0,442.06
-5.0,-35.0,35.0,441.87
0.0,-35.0,35.0,441.9266666666667
5.0,-35.0,35.0,441.98
-15.0,-30.0,35.0,442.33
-10.0,-30.0,35.0,442.07
-5.0,-30.0,35.0,441.94666666666666
0.0,-30.0,35.0,441.76
5.0,-30.0,35.0,441.7066666666667
10.0,-30.0,35.0,441.76
15.0,-30.0,35.0,441.935
-25.0,-25.0,35.0,443.56
-20.0,-25.0,35.0,443.05
-15.0,-25.0,35.0,442.475
-10.0,-25.0,35.0,442.12
-5.0,-25.0,35.0,441.8242857142857
0.0,-25.0,35.0,441.62
5.0,-25.0,35.0,441.5628571428571
10.0,-25.0,35.0,441.57666666666665
15.0,-25.0,35.0,441.7033333333334
20.0,-25.0,35.0,441.96000000000004
25.0,-25.0,35.0,442.32
-25.0,-20.0,35.0,442.73333333333335
-20.0,-20.0,35.0,443.04
-15.0,-20.0,35.0,442.5675
-10.0,-20.0,35.0,442.165
-5.0,-20.0,35.0,441.8125
0.0,-20.0,35.0,441.62
5.0,-20.0,35.0,441.53000000000003
10.0,-20.0,35.0,441.55
15.0,-20.0,35.0,441.7525
20.0,-20.0,35.0,441.935
25.0,-20.0,35.0,442.1933333333333
-30.0,-15.0,35.0,443.945
-25.0,-15.0,35.0,443.41833333333335
-20.0,-15.0,35.0,442.915
-15.0,-15.0,35.0,442.42125
-10.0,-15.0,35.0,442.0075
-5.0,-15.0,35.0,441.8275
0.0,-15.0,35.0,441.6375
5.0,-15.0,35.0,441.54125
10.0,-15.0,35.0,441.585
15.0,-15.0,35.0,441.62624999999997
20.0,-15.0,35.0,441.8975
25.0,-15.0,35.0,442.2166666666667
30.0,-15.0,35.0,442.555
-30.0,-10.0,35.0,443.90999999999997
-25.0,-10.0,35.0,443.4433333333333
-20.0,-10.0,35.0,442.98
-15.0,-10.0,35.0,442.535
-10.0,-10.0,35.0,442.15000000000003
-5.0,-10.0,35.0,441.8325
0.0,-10.0,35.0,441.625
5.0,-10.0,35.0,441.6025
10.0,-10.0,35.0,441.59
15.0,-10.0,35.0,441.74
20.0,-10.0,35.0,441.90999999999997
25.0,-10.0,35.0,442.15
30.0,-10.0,35.0,442.51
-35.0,-5.0,35.0,444.29499999999996
-30.0,-5.0,35.0,443.8666666666666
-25.0,-5.0,35.0,443.43142857142857
-20.0,-5.0,35.0,442.97749999999996
-15.0,-5.0,35.0,442.465
-10.0,-5.0,35.0,442.0925
-5.0,-5.0,35.0,441.8
0.0,-5.0,35.0,441.59749999999997
5.0,-5.0,35.0,441.48375000000004
10.0,-5.0,35.0,441.65999999999997
15.0,-5.0,35.0,441.74
20.0,-5.0,35.0,442.0
25.0,-5.0,35.0,442.2557142857143
30.0,-5.0,35.0,442.6333333333334
35.0,-5.0,35.0,442.98999999999995
-35.0,0.0,35.0,443.79999999999995
-30.0,0.0,35.0,443.865
-25.0,0.0,35.0,443.315
-20.0,0.0,35.0,442.95500000000004
-15.0,0.0,35.0,442.63500000000005
-10.0,0.0,35.0,442.285
-5.0,0.0,35.0,441.8975
0.0,0.0,35.0,441.75
5.0,0.0,35.0,441.565
10.0,0.0,35.0,441.65
15.0,0.0,35.0,441.77
20.0,0.0,35.0,442.05999999999995
25.0,0.0,35.0,442.39750000000004
30.0,0.0,35.0,442.795
35.0,0.0,35.0,443.1466666666667
-35.0,5.0,35.0,444.46999999999997
-30.0,5.0,35.0,443.99333333333334
-25.0,5.0,35.0,443.5442857142857
-20.0,5.0,35.0,443.115
-15.0,5.0,35.0,442.40500000000003
-10.0,5.0,35.0,441.96500000000003
-5.0,5.0,35.0,441.61999999999995
0.0,5.0,35.0,441.445
5.0,5.0,35.0,441.495
10.0,5.0,35.0,441.71500000000003
15.0,5.0,35.0,441.875
20.0,5.0,35.0,442.305
25.0,5.0,35.0,442.45714285714286
30.0,5.0,35.0,442.88
35.0,5.0,35.0,443.21250000000003
-30.0,10.0,35.0,443.97999999999996
-25.0,10.0,35.0,443.54333333333335
-20.0,10.0,35.0,443.15500000000003
-15.0,10.0,35.0,442.685
-10.0,10.0,35.0,442.25500000000005
-5.0,10.0,35.0,441.88250000000005
0.0,10.0,35.0,441.64
5.0,10.0,35.0,441.635
10.0,10.0,35.0,441.72
15.0,10.0,35.0,441.92
20.0,10.0,35.0,442.15
25.0,10.0,35.0,442.5
30.0,10.0,35.0,442.87
-30.0,15.0,35.0,442.695
-25.0,15.0,35.0,443.48
-20.0,15.0,35.0,442.9875
-15.0,15.0,35.0,442.45750000000004
-10.0,15.0,35.0,441.9975
-5.0,15.0,35.0,441.64250000000004
0.0,15.0,35.0,441.48749999999995
5.0,15.0,35.0,441.42125
10.0,15.0,35.0,441.57500000000005
15.0,15.0,35.0,441.78000000000003
20.0,15.0,35.0,442.08500000000004
25.0,15.0,35.0,442.48833333333334
30.0,15.0,35.0,442.865
-25.0,20.0,35.0,443.5266666666667
-20.0,20.0,35.0,442.90000000000003
-15.0,20.0,35.0,442.43
-10.0,20.0,35.0,442.0
-5.0,20.0,35.0,441.64250000000004
0.0,20.0,35.0,441.47499999999997
5.0,20.0,35.0,441.47749999999996
10.0,20.0,35.0,441.53999999999996
15.0,20.0,35.0,441.79999999999995
20.0,20.0,35.0,442.19
25.0,20.0,35.0,442.7066666666667
-25.0,25.0,35.0,442.785
-20.0,25.0,35.0,443.0
-15.0,25.0,35.0,442.4483333333334
-10.0,25.0,35.0,441.9566666666667
-5.0,25.0,35.0,441.6957142857143
0.0,25.0,35.0,441.59749999999997
5.0,25.0,35.0,441.5242857142857
10.0,25.0,35.0,441.65999999999997
15.0,25.0,35.0,441.89666666666665
20.0,25.0,35.0,442.3933333333333
25.0,25.0,35.0,442.90999999999997
-15.0,30.0,35.0,442.305
-10.0,30.0,35.0,441.82
-5.0,30.0,35.0,441.57666666666665
0.0,30.0,35.0,441.53
5.0,30.0,35.0,441.56
10.0,30.0,35.0,441.71999999999997
15.0,30.0,35.0,442.01
-5.0,35.0,35.0,441.42
0.0,35.0,35.0,441.4533333333333
5.0,35.0,35.0,441.545
0.0,-30.0,40.0,441.12
-15.0,-25.0,40.0,442.21500000000003
-10.0,-25.0,40.0,441.71000000000004
-5.0,-25.0,40.0,441.33333333333337
0.0,-25.0,40.0,441.055
5.0,-25.0,40.0,440.90333333333336
10.0,-25.0,40.0,440.90000000000003
15.0,-25.0,40.0,440.985
-20.0,-20.0,40.0,442.94
-15.0,-20.0,40.0,442.26500000000004
-10.0,-20.0,40.0,441.74
-5.0,-20.0,40.0,441.26500000000004
0.0,-20.0,40.0,441.05
5.0,-20.0,40.0,440.855
10.0,-20.0,40.0,440.8
15.0,-20.0,40.0,440.94500000000005
20.0,-20.0,40.0,441.28000000000003
-25.0,-15.0,40.0,443.545
-20.0,-15.0,40.0,442.90500000000003
-15.0,-15.0,40.0,442.2375
-10.0,-15.0,40.0,441.68
-5.0,-15.0,40.0,441.2575
0.0,-15.0,40.0,441.015
5.0,-15.0,40.0,440.9275
10.0,-15.0,40.0,440.88
15.0,-15.0,40.0,441.0025
20.0,-15.0,40.0,441.325
25.0,-15.0,40.0,441.735
-25.0,-10.0,40.0,443.39
-20.0,-10.0,40.0,442.8
-15.0,-10.0,40.0,442.19
-10.0,-10.0,40.0,441.72
-5.0,-10.0,40.0,441.29
0.0,-10.0,40.0,441.05
5.0,-10.0,40.0,440.93
10.0,-10.0,40.0,440.96999999999997
15.0,-10.0,40.0,441.07
20.0,-10.0,40.0,441.28999999999996
25.0,-10.0,40.0,441.71
-25.0,-5.0,40.0,442.74333333333334
-20.0,-5.0,40.0,442.855
-15.0,-5.0,40.0,442.24
-10.0,-5.0,40.0,441.765
-5.0,-5.0,40.0,441.3675
0.0,-5.0,40.0,441.06
5.0,-5.0,40.0,440.9375
10.0,-5.0,40.0,440.995
15.0,-5.0,40.0,441.1375
20.0,-5.0,40.0,441.38
25.0,-5.0,40.0,441.78
-30.0,0.0,40.0,443.84999999999997
-25.0,0.0,40.0,443.315
-20.0,0.0,40.0,442.69
-15.0,0.0,40.0,442.18
-10.0,0.0,40.0,441.7
-5.0,0.0,40.0,441.255
0.0,0.0,40.0,441.02
5.0,0.0,40.0,440.875
10.0,0.0,40.0,440.89
15.0,0.0,40.0,441.03499999999997
20.0,0.0,40.0,441.41999999999996
25.0,0.0,40.0,441.8
30.0,0.0,40.0,442.22
-25.0,5.0,40.0,443.30999999999995
-20.0,5.0,40.0,442.71
-15.0,5.0,40.0,442.15999999999997
-10.0,5.0,40.0,441.61999999999995
-5.0,5.0,40.0,441.17749999999995
0.0,5.0,40.0,440.84499999999997
5.0,5.0,40.0,440.78
10.0,5.0,40.0,440.785
15.0,5.0,40.0,440.9925
20.0,5.0,40.0,441.38
25.0,5.0,40.0,441.8366666666667
-25.0,10.0,40.0,442.81
-20.0,10.0,40.0,442.68
-15.0,10.0,40.0,442.20000000000005
-10.0,10.0,40.0,441.98
-5.0,10.0,40.0,441.49
0.0,10.0,40.0,441.11
5.0,10.0,40.0,441.075
10.0,10.0,40.0,441.09000000000003
15.0,10.0,40.0,441.26000000000005
20.0,10.0,40.0,441.09999999999997
25.0,10.0,40.0,441.59
-25.0,15.0,40.0,442.995
-20.0,15.0,40.0,442.535
-15.0,15.0,40.0,441.8525
-10.0,15.0,40.0,441.54999999999995
-5.0,15.0,40.0,441.1725
0.0,15.0,40.0,440.995
5.0,15.0,40.0,440.80749999999995
10.0,15.0,40.0,441.0
15.0,15.0,40.0,441.02
20.0,15.0,40.0,441.5
25.0,15.0,40.0,442.06
-20.0,20.0,40.0,442.14
-15.0,20.0,40.0,442.16499999999996
-10.0,20.0,40.0,441.51
-5.0,20.0,40.0,441.11499999999995
0.0,20.0,40.0,440.89
5.0,20.0,40.0,440.68
10.0,20.0,40.0,440.8
15.0,20.0,40.0,441.05
20.0,20.0,40.0,441.59999999999997
-15.0,25.0,40.0,442.085
-10.0,25.0,40.0,441.34
-5.0,25.0,40.0,440.9866666666667
0.0,25.0,40.0,440.765
5.0,25.0,40.0,440.68666666666667
10.0,25.0,40.0,440.81
15.0,25.0,40.0,441.14
0.0,30.0,40.0,440.78
-5.0,-20.0,45.0,440.605
0.0,-20.0,45.0,440.20000000000005
5.0,-20.0,45.0,439.96500000000003
-15.0,-15.0,45.0,441.8775
-10.0,-15.0,45.0,441.12
-5.0,-15.0,45.0,440.6675
0.0,-15.0,45.0,440.305
5.0,-15.0,45.0,440.0575
10.0,-15.0,45.0,440.04
15.0,-15.0,45.0,440.1125
-15.0,-10.0,45.0,441.86
-10.0,-10.0,45.0,441.12
-5.0,-10.0,45.0,440.62
0.0,-10.0,45.0,440.28000000000003
5.0,-10.0,45.0,440.18
10.0,-10.0,45.0,440.15999999999997
15.0,-10.0,45.0,440.31
-20.0,-5.0,45.0,442.565
-15.0,-5.0,45.0,441.87
-10.0,-5.0,45.0,441.21500000000003
-5.0,-5.0,45.0,440.70599999999996
0.0,-5.0,45.0,440.38666666666666
5.0,-5.0,45.0,440.124
10.0,-5.0,45.0,440.16499999999996
15.0,-5.0,45.0,440.3175
20.0,-5.0,45.0,440.66999999999996
-20.0,0.0,45.0,442.44
-15.0,0.0,45.0,441.78999999999996
-10.0,0.0,45.0,441.14
-5.0,0.0,45.0,440.63666666666666
0.0,0.0,45.0,440.41
5.0,0.0,45.0,440.1766666666667
10.0,0.0,45.0,440.16999999999996
15.0,0.0,45.0,440.405
20.0,0.0,45.0,440.71999999999997
-20.0,5.0,45.0,442.52
-15.0,5.0,45.0,441.75
-10.0,5.0,45.0,441.15
-5.0,5.0,45.0,440.63
0.0,5.0,45.0,440.2733333333333
5.0,5.0,45.0,440.152
10.0,5.0,45.0,440.13500000000005
15.0,5.0,45.0,440.3725
20.0,5.0,45.0,440.78
-15.0,10.0,45.0,441.75
-10.0,10.0,45.0,441.1
-5.0,10.0,45.0,440.56
0.0,10.0,45.0,440.23
5.0,10.0,45.0,440.065
10.0,10.0,45.0,440.1
15.0,10.0,45.0,440.37
-15.0,15.0,45.0,441.8125
-10.0,15.0,45.0,441.09999999999997
-5.0,15.0,45.0,440.51250000000005
0.0,15.0,45.0,440.14500000000004
5.0,15.0,45.0,439.8775
10.0,15.0,45.0,439.94
15.0,15.0,45.0,440.21999999999997
-5.0,20.0,45.0,440.28499999999997
0.0,20.0,45.0,439.98999999999995
5.0,20.0,45.0,439.76
0.0,0.0,50.0,439.52
